caseid,vote_intention_w1,vote_2020,news_interest,education,gender,race,hispanic,birthyr,party_id,ideology,voter_reg,weight,ai_skill_distinguish_devices,ai_skill_identify_tech,ai_skill_use_for_work,ai_skill_improve_efficiency,ai_skill_choose_solution,ai_skill_choose_app,ai_attitude_effective,ai_attitude_useful,ai_attitude_informative,ai_attitude_interesting,ai_attitude_important,ai_attitude_meaningful,ai_attitude_powerful,gpt4_knowledge,llm_knowledge,image_gen_knowledge,speech_rec_knowledge,ai_usage_freq,ai_detect_self,ai_detect_others,misinfo_percent,false_news_self,false_news_others,false_news_democrats,false_news_republicans,verification_major_outlets,verification_friends_family,verification_search_engine,verification_social_media,verification_other_sources,verification_fact_check,digital_term_adv_search,digital_term_pdf,digital_term_spyware,digital_term_wiki,digital_term_cache,digital_term_phishing,vote_intention_w2,age,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,trump_supporter,harris_supporter,political_interest,college,female,non_white,ideo5_very_liberal,ideo5_liberal,ideo5_moderate,ideo5_conservative,ideo5_very_conservative,ideo5_not_sure,registered_voter,gpt4_correct,llm_correct,image_gen_correct,speech_rec_correct,ai_knowledge_score,digital_term_knowledge_score,misinfo_third_person_gap,ai_detection_gap,misinfo_belief_score,ai_attitude_score,verification_outlets_regular,verification_friends_regular,verification_search_regular,verification_social_regular,verification_other_regular,verification_factcheck_regular,verification_behavior_score,ai_skill_score,ai_usage,ai_detection_self,ai_detection_others,misinfo_prevalence,false_news_gap,total_visits,untrustworthy_n_old,untrustworthy_flag_old,untrustworthy_n,untrustworthy_flag,ai_untrustworthy_n_old,ai_untrustworthy_flag_old,ai_untrustworthy_n,ai_untrustworthy_flag,hard_news_n,hard_news_flag,avg_ideology,facebook_n,twitter_n,youtube_n,google_n,fact_check_n,total_duration,untrustworthy_duration,ai_untrustworthy_duration,facebook_duration,twitter_duration,youtube_duration,google_duration,hard_news_duration,fact_check_duration,percentage_visits_untrustworthy,percentage_visits_ai_untrustworthy,percentage_time_untrustworthy,percentage_time_ai_untrustworthy,percentage_time_facebook,percentage_time_twitter,percentage_time_youtube,percentage_time_google,percentage_time_hard_news,percentage_time_fact_check,facebook_bin,twitter_bin,google_bin,hard_news_bin,total_visits_bin,facebook_flag,twitter_flag,youtube_flag,google_flag,fact_check_flag,fact_check_bin,ideology_bin,total_visits_7day,untrustworthy_n_7day,untrustworthy_flag_7day,ai_untrustworthy_n_7day,ai_untrustworthy_flag_7day,percentage_visits_untrustworthy_7day,percentage_visits_ai_untrustworthy_7day,total_accuracy,ai_accuracy,real_accuracy,dem_accuracy,rep_accuracy,discernment_score,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
1884020712,7,2,3,2,1,1,2,1983,4,3,3,0.323876856504346,7,7,7,5,6,5,5,4,5,4,5,5,5,1,1,3,2,2,2,3,31,2,25,200,50,2,4,3,4,5,4,5,5,4,5,4,5,9,41,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,4,4.666666666666667,23,-1,19.333333333333332,4.714285714285714,0,1,0,1,1,1,4,6.166666666666667,2,2,3,31,23,706,0,0,0,0,0,0,0,0,8,1,-0.07305,0,0,0,0,0,13585,0,0,93,0,0,1092,209,0,0,0,0,0,0.006845785793154214,0,0,0.08038277511961722,0.015384615384615385,0,1,1,1,1,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,0,0,0,0
1887218876,1,2,1,5,2,1,2,1974,7,4,1,0.787276114701121,7,4,5,4,5,2,3,4,4,5,5,5,5,1,3,3,3,1,3,2,100,50,75,100,75,2,2,4,3,4,1,4,3,4,2,2,4,2,50,0,0,1,0,0,1,1,0,4,1,1,0,0,0,0,1,0,0,1,1,0,1,0,2,3.1666666666666665,25,1,75,4.428571428571429,0,0,1,0,1,0,2,4.5,1,3,2,100,25,2265,0,0,0,0,0,0,0,0,115,1,-0.20726521739130435,138,4,9,126,0,73037,0,0,5228,16,180,1186,197,0,0,0,0,0,0.07158015800210853,2.190670482084423e-4,0.0024645042923449757,0.016238344948450785,0.002697263031066446,0,3,3,2,2,2,1,1,1,1,0,2,4,377,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1886025918,7,6,2,3,2,1,2,1988,8,6,1,1.99624200893112,7,6,1,1,4,1,3,1,3,3,1,2,5,5,4,4,3,1,3,2,26,50,100,20,20,3,3,5,3,4,5,4,4,4,4,4,2,NA,36,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.6666666666666665,50,1,58.666666666666664,2.5714285714285716,0,0,1,0,1,1,3,3.3333333333333335,1,3,2,26,50,4884,0,0,0,0,0,0,0,0,36,1,-0.34583636363636366,0,0,0,0,0,60795,0,0,1102,0,10,13928,289,0,0,0,0,0,0.01812649066535077,0,1.6448721111933547e-4,0.22909778764701044,0.004753680401348795,0,1,1,1,2,3,0,0,0,0,0,1,2,919,0,0,0,0,0,0,0.25,0,0.5,0.5,0,0.5,0,0,0,0
1887009620,7,1,2,3,2,1,2,1961,5,3,1,1.08782476424084,6,4,4,2,3,5,4,5,4,5,4,5,4,1,2,2,2,3,3,2,30,4,8,10,10,4,3,4,4,2,4,5,5,5,5,5,5,2,63,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,5,4,1,14,4.428571428571429,1,0,1,1,0,1,4,4,3,3,2,30,4,36682,2,1,2,1,0,0,0,0,2650,1,-0.09168626644736838,233,14856,275,14,11,879810,38,0,3727,427440,8925,223,39211,281,5.4522654162804645e-5,0,4.3191143542355736e-5,0,0.004236141894272627,0.4858321683090667,0.010144235687250657,2.5346381605119287e-4,0.044567577090508174,3.193871404053148e-4,3,3,1,3,3,1,1,1,1,1,3,7,7941,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,1,0,2,0
1886782162,2,6,2,2,1,2,2,1961,4,3,1,0.996206876955097,4,4,3,4,2,2,4,4,4,4,4,4,4,5,4,3,2,1,2,2,51,8,100,5,10,3,3,4,4,4,4,4,4,4,4,4,3,9,63,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,3.8333333333333335,92,0,53,4,0,0,1,1,1,1,4,3.1666666666666665,1,2,2,51,92,10430,0,0,0,0,0,0,0,0,91,1,-0.16888787878787878,894,15,779,1627,0,425836,0,0,53126,308,24686,61059,1129,0,0,0,0,0,0.12475694868447008,7.23283141866822e-4,0.057970674156247945,0.1433861862313191,0.0026512554128819547,0,3,3,3,2,3,1,1,1,1,0,1,5,2827,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1886100724,1,2,2,4,2,3,1,1965,6,3,1,0.515742149294613,7,7,6,6,6,5,6,6,5,6,5,6,4,4,3,4,2,4,2,2,32,4,25,40,15,3,3,4,2,2,3,4,3,4,4,4,4,2,59,0,0,1,0,0,1,1,0,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3.8333333333333335,21,0,20.333333333333332,5.428571428571429,0,0,1,0,0,0,1,6.166666666666667,4,2,2,32,21,585,0,0,0,0,0,0,0,0,6,1,-0.2145,19,0,6,53,0,25263,0,0,1118,0,271,133,0,0,0,0,0,0,0.044254443256937025,0,0.010727150378023196,0.005264616237184816,0,0,2,1,2,1,1,1,0,1,1,0,1,4,70,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1887218892,2,1,1,5,1,1,2,1985,1,2,1,0.92809164679341,7,3,3,3,5,1,4,3,3,2,6,3,5,5,1,3,3,1,3,2,5,0,4,2,5,5,2,3,1,5,4,5,5,2,5,5,3,9,39,0,1,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2,4.166666666666667,4,1,3,3.7142857142857144,1,0,0,0,1,1,3,3.6666666666666665,1,3,2,5,4,558,0,0,0,0,0,0,0,0,78,1,-0.3259638888888889,5,0,0,0,0,37873,0,0,333,0,0,0,4119,0,0,0,0,0,0.008792543500646899,0,0,0,0.10875821825574948,0,2,1,1,2,1,1,0,0,0,0,2,2,154,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1886038116,8,6,2,5,2,1,2,1953,6,4,1,0.836660365601869,6,4,4,4,3,3,4,5,5,6,4,5,5,1,3,3,2,2,2,2,38,5,10,5,10,3,1,3,1,3,2,3,4,4,3,4,4,NA,71,0,0,0,1,0,1,0,0,3,1,1,0,0,0,0,1,0,0,1,1,0,1,1,3,3.6666666666666665,5,0,17.666666666666668,4.857142857142857,0,0,0,0,0,0,0,4,2,2,2,38,5,5193,0,0,0,0,0,0,0,0,73,1,0.08098571428571427,5,105,1248,322,0,704567,0,0,82,27753,305126,3386,1519,0,0,0,0,0,1.1638353769052482e-4,0.03939015026250165,0.43306882099218386,0.004805788519757524,0.00215593407014521,0,2,3,3,2,3,1,1,1,1,0,1,9,1948,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1887226490,1,2,2,2,2,1,2,1965,5,3,1,0.688296659302312,3,1,4,5,5,2,3,3,7,3,4,6,3,5,3,2,2,1,1,1,12,8,5,0,5,2,4,4,4,4,2,3,4,1,1,3,1,2,59,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2.1666666666666665,-3,0,8.333333333333334,4.142857142857143,0,1,1,1,1,0,4,3.3333333333333335,1,1,1,12,-3,1352,0,0,0,0,0,0,0,0,10,1,-0.1820142857142857,0,0,0,0,0,25344,0,0,83,545,17,2892,477,0,0,0,0,0,0.0032749368686868685,0.021504103535353536,6.70770202020202e-4,0.11410984848484848,0.018821022727272728,0,1,1,1,1,2,0,0,0,0,0,2,5,219,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1887229930,1,2,2,6,2,1,2,1979,5,3,1,0.383920184591442,7,6,6,4,5,4,4,2,4,1,2,2,4,5,3,4,2,1,3,2,91,12,999,500,100,3,1,3,2,2,3,3,5,4,3,5,5,2,45,0,0,1,0,0,1,1,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4.166666666666667,987,1,367.3333333333333,2.7142857142857144,0,0,0,0,0,0,0,5.333333333333333,1,3,2,91,987,9472,0,0,0,0,0,0,0,0,56,1,-0.2145,116,0,25,1685,0,312371,0,0,7539,0,1240,71740,446,0,0,0,0,0,0.024134762830096263,0,0.003969638666841672,0.22966280480582385,0.001427789391460795,0,3,1,3,2,3,1,0,1,1,0,2,4,2358,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,0,0,0,0
1887217050,2,1,1,4,1,2,2,1990,3,3,1,1.02152745413213,5,3,3,7,4,3,7,7,7,7,7,7,7,5,1,3,2,2,1,1,13,3,100,50,100,3,3,3,3,3,3,4,4,4,1,4,1,1,34,0,1,0,0,1,0,0,1,4,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3,3,97,0,38.666666666666664,7,0,0,0,0,0,0,0,4.166666666666667,2,1,1,13,97,4991,0,0,0,0,0,0,0,0,125,1,-0.09130909090909091,26,0,28,18,0,215825,0,0,502,0,1093,276,8370,0,0,0,0,0,0.0023259585312174215,0,0.005064288196455461,0.0012788138538167497,0.03878142013205143,0,2,1,2,3,3,1,0,1,1,0,2,7,1069,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1885318806,2,1,3,3,1,6,2,1983,2,3,1,0.551845487829137,7,1,7,7,7,7,5,6,5,5,5,5,5,1,3,2,3,1,2,2,84,1,3,4,4,3,3,3,3,3,3,4,3,3,2,4,3,NA,41,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,3.1666666666666665,2,0,29.333333333333332,5.142857142857143,0,0,0,0,0,0,0,6,1,2,2,84,2,1191,0,0,0,0,0,0,0,0,70,1,-0.1653451612903226,19,2,14,143,1,64528,0,0,201,59,426,1334,451,0,0,0,0,0,0.0031149268534589637,9.143317629556162e-4,0.0066017852715100425,0.02067319613191173,0.006989213984626829,0,2,3,2,2,2,1,1,1,1,1,3,5,320,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1887137610,1,2,3,3,1,1,2,1974,7,5,1,1.30746508360068,6,5,5,4,5,7,6,4,6,7,6,6,7,2,4,4,4,1,1,1,60,23,70,100,60,1,2,4,1,5,1,2,5,4,5,4,1,2,50,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.5,47,0,51,6,0,0,1,0,1,0,2,5.333333333333333,1,1,1,60,47,3074,0,0,0,0,0,0,0,0,21,1,-0.23058421052631578,260,0,149,460,0,85595,0,0,12652,0,4207,13889,2795,0,0,0,0,0,0.1478123722180034,0,0.04915006717682108,0.16226415094339622,0.032653776505637014,0,3,1,3,2,2,1,0,1,1,0,2,3,1604,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1887232408,2,1,2,5,2,1,2,1980,1,2,1,0.813627859998562,7,4,2,3,3,3,5,5,4,6,5,5,5,5,1,3,2,1,2,3,9,0,15,15,30,4,1,3,1,1,1,5,4,4,4,3,4,1,44,0,1,0,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,1,1,1,3,4,15,-1,8,5,1,0,0,0,0,0,1,3.6666666666666665,1,2,3,9,15,169,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,NA,24,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1887230598,1,2,3,2,2,1,2,1963,7,3,1,0.907012280016513,5,1,1,1,1,1,4,3,4,3,4,4,5,5,3,2,4,1,2,2,25,4,50,10,10,3,2,1,2,2,1,1,1,1,1,1,1,2,61,0,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,46,0,26.333333333333332,3.857142857142857,0,0,0,0,0,0,0,1.6666666666666667,1,2,2,25,46,853,9,1,9,1,0,0,0,0,73,1,0.027071052631578923,94,0,0,101,0,60387,837,0,11370,0,0,554,6283,0,0.010550996483001172,0,0.013860599135575538,0,0.18828555814993292,0,0,0.009174160001324788,0.10404557272260585,0,3,1,2,2,1,1,0,0,1,0,2,9,151,5,1,0,0,0.033112582781456956,0,0.75,1,0.5,0.5,1,-0.5,1,1,4,4
1887178112,2,1,3,5,2,2,2,1981,1,3,1,2.19478261058528,7,4,4,4,3,3,4,7,4,7,4,4,7,5,4,3,1,1,3,1,52,50,75,75,80,1,2,2,4,1,2,5,5,5,5,5,5,NA,43,0,1,0,0,1,0,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,5,25,2,59,5.285714285714286,0,0,0,1,0,0,1,4.166666666666667,1,3,1,52,25,162,0,0,0,0,0,0,0,0,4,1,NA,0,0,0,0,0,4060,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.926108374384236e-4,0,0,1,1,1,1,1,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1883975950,8,6,4,3,2,1,2,1960,4,2,2,0.539907255976856,5,6,4,3,4,5,5,5,6,6,5,5,6,5,3,4,2,1,1,2,5,1,5,10,10,1,3,5,3,2,1,4,2,3,4,2,5,9,64,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3.3333333333333335,4,-1,3.6666666666666665,5.428571428571429,0,0,1,0,0,0,1,4.5,1,1,2,5,4,3854,0,0,0,0,0,0,0,0,48,1,-0.21756,154,6,4,364,0,170847,0,0,10974,156,441,7887,1060,0,0,0,0,0,0.06423291014767599,9.130976838926057e-4,0.0025812569140810197,0.04616411174910885,0.006204381698244628,0,3,3,3,2,2,1,1,1,1,0,1,4,518,0,0,0,0,0,0,0.25,0.5,0,0.5,0,-0.5,0,0,0,0
1887082762,7,2,1,4,1,1,2,1986,5,4,1,1.23461552206563,5,3,4,5,5,5,6,6,6,6,7,6,6,1,1,3,2,3,2,1,40,36,36,36,36,4,1,4,3,3,3,4,5,4,5,4,5,NA,38,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,4.5,0,1,37.333333333333336,6.142857142857143,1,0,1,0,0,0,2,4.5,3,2,1,40,0,437,0,0,0,0,0,0,0,0,8,1,-0.0635,1,0,34,98,0,58699,0,0,15,0,828,8005,1,0,0,0,0,0,2.5554098025520026e-4,0,0.014105862110087054,0.1363737031295252,1.7036065350346683e-5,0,2,1,2,1,1,1,0,1,1,0,2,8,60,0,0,0,0,0,0,0.75,0.5,1,0.5,1,0.5,0,0,0,0
1886343382,2,1,1,6,1,6,2,1993,1,2,1,1.09010967488871,7,5,2,4,4,4,4,4,4,5,6,5,5,5,1,1,2,1,3,3,35,3,4,4,4,4,3,4,2,3,3,3,3,3,3,3,3,NA,31,0,1,0,0,1,0,0,1,4,1,0,1,0,1,0,0,0,0,1,0,1,0,1,2,3,1,0,14,4.714285714285714,1,0,1,0,0,0,2,4.333333333333333,1,3,3,35,1,6452,0,0,0,0,0,0,0,0,260,1,-0.20254749034749034,36,90,37,1166,0,304877,0,0,4871,3573,1438,51603,8554,0,0,0,0,0,0.015976934960656265,0.011719480315012284,0.004716656225297415,0.16925842224897253,0.02805721651682482,0,2,3,3,3,3,1,1,1,1,0,1,4,1681,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1885840934,2,1,1,6,1,1,2,1953,1,1,1,1.04054278857728,4,3,5,5,4,3,4,5,3,3,5,3,3,5,3,4,2,6,1,1,85,0,50,50,100,4,1,5,1,5,5,5,5,4,4,4,4,1,71,0,0,0,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,4.333333333333333,50,0,45,3.7142857142857144,1,0,1,0,1,1,4,4,6,1,1,85,50,19931,0,0,2,1,0,0,0,0,797,1,-0.3857105189340814,4885,7,214,1322,1,504092,30,0,125933,55,21897,31548,56309,5,1.003461943705785e-4,0,5.951294604953064e-5,0,0.24982146116185142,1.0910706775747285e-4,0.043438499321552415,0.06258381406568642,0.11170381597010069,9.91882434158844e-6,3,3,3,3,3,1,1,1,1,1,3,1,3078,2,1,0,0,6.49772579597141e-4,0,0.75,1,0.5,1,0.5,-0.5,0,1,0,2
1887324754,2,1,4,2,2,1,2,1956,2,3,1,0.880702818110267,4,3,3,3,2,2,4,5,5,4,4,4,5,5,3,1,2,1,3,3,6,1,5,3,8,2,2,3,1,2,3,2,2,2,2,2,2,1,68,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,0,4,4.428571428571429,0,0,0,0,0,0,0,2.8333333333333335,1,3,3,6,4,45181,0,0,0,0,0,0,1,1,5933,1,-0.08506250715512305,785,8,5,7819,2,809096,0,0,15033,467,535,115514,80157,154,0,2.2133197583054823e-5,0,0,0.018579995451714012,5.771873794951402e-4,6.61231794496574e-4,0.14276921403640605,0.09906982607749884,1.9033588103265867e-4,3,3,3,3,3,1,1,1,1,1,3,7,9428,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1885687110,1,2,1,2,1,2,2,1979,5,4,1,0.949567857588047,6,6,4,4,4,4,3,4,4,4,3,3,3,5,2,3,2,1,3,3,0,0,6,10,1,4,2,3,3,4,1,4,4,4,4,4,4,2,45,0,0,1,0,0,1,1,0,4,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2,4,6,0,2,3.4285714285714284,1,0,0,0,1,0,2,4.666666666666667,1,3,3,0,6,18544,0,0,0,0,0,0,0,0,209,1,-0.19812931034482759,5263,442,687,190,0,462271,0,0,132817,17289,39570,1776,11194,0,0,0,0,0,0.2873141512229839,0.03740013974486827,0.08559913989845783,0.0038419022607950747,0.02421523305593472,0,3,3,2,3,3,1,1,1,1,0,1,4,5102,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1887324942,8,6,7,2,1,3,1,1999,4,4,3,0.421329245522519,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,2,2,1,3,3,1,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,2,9,25,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2.8333333333333335,0,0,0.3333333333333333,4,0,0,0,0,0,0,0,4,1,3,3,1,0,78,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,39,0,8120,0,0,2,0,0,6589,0,0,0,0,0,0,2.463054187192118e-4,0,0,0.8114532019704433,0,0,2,1,2,1,1,1,0,0,1,0,2,NA,6,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1887336908,1,2,1,2,2,1,2,1957,7,5,1,1.38463185650934,4,3,2,1,4,5,4,3,4,2,3,3,6,5,4,3,2,1,2,2,10,2,15,6,4,2,3,1,1,1,1,5,5,5,5,5,5,2,67,0,0,0,1,0,1,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2,5,13,0,9,3.5714285714285716,0,0,0,0,0,0,0,3.1666666666666665,1,2,2,10,13,17431,3,1,16,1,1,1,3,1,188,1,-0.13293243243243238,3067,0,55,1666,0,310169,171,0,92991,0,2845,15455,2795,0,9.179048821065917e-4,1.7210716539498594e-4,5.513123490742144e-4,0,0.2998075242851478,0,0.009172418907111929,0.049827674590303996,0.009011216465862159,0,3,1,3,3,3,1,0,1,1,0,2,6,2869,3,1,0,0,0.0010456605088881143,0,0.75,1,0.5,0.5,1,-0.5,1,1,13,3
1885318804,8,6,4,1,2,2,2,1963,8,6,2,3.92156347011955,7,2,2,2,4,2,2,2,2,2,2,2,2,5,2,4,2,1,1,1,25,20,100,10,100,5,2,5,3,2,2,5,5,1,1,3,1,9,61,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2.6666666666666665,80,0,48.333333333333336,2,1,0,1,0,0,0,2,3.1666666666666665,1,1,1,25,80,541,0,0,0,0,0,0,0,0,4,1,NA,62,0,12,54,0,12012,0,0,1294,0,208,1213,0,0,0,0,0,0,0.10772560772560773,0,0.017316017316017316,0.10098235098235098,0,0,3,1,2,1,1,1,0,1,1,0,1,NA,38,0,0,0,0,0,0,0.25,0,0.5,0.5,0,0.5,0,0,0,0
1887341020,1,2,2,5,2,1,2,1983,7,5,1,0.648277505926378,6,3,5,5,5,5,4,4,5,5,4,3,6,4,2,2,4,1,3,3,0,0,32,56,45,1,3,3,1,2,4,4,4,3,3,1,4,NA,41,0,1,0,0,0,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3.1666666666666665,32,0,10.666666666666666,4.428571428571429,0,0,0,0,0,1,1,4.833333333333333,1,3,3,0,32,2030,0,0,0,0,0,0,0,0,36,1,-0.018864000000000006,0,0,0,0,0,44520,0,0,72,0,38,5181,334,0,0,0,0,0,0.0016172506738544475,0,8.535489667565139e-4,0.11637466307277627,0.007502246181491465,0,1,1,1,2,2,0,0,0,0,0,2,9,881,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1887121828,2,1,2,5,2,1,2,1983,1,1,1,0.648656837934317,5,3,2,2,2,2,4,5,4,5,6,6,7,5,1,4,2,1,2,1,5,2,5,2,8,3,2,3,1,2,2,3,2,3,2,2,2,1,41,0,1,0,0,1,0,0,1,3,1,1,0,1,0,0,0,0,0,1,0,1,0,1,2,2.3333333333333335,3,1,4,5.285714285714286,0,0,0,0,0,0,0,2.6666666666666665,1,2,1,5,3,3750,0,0,295,1,0,0,0,0,400,1,-0.7972933333333332,54,4,14,211,0,135515,29374,0,2820,21,283,10262,31795,0,0.07866666666666666,0,0.2167582924399513,0,0.02080950448289857,1.549643950854149e-4,0.0020883297051986867,0.07572593439840608,0.234623473416227,0,3,3,2,3,2,1,1,1,1,0,2,1,500,19,1,0,0,0.038,0,0.75,1,0.5,1,0.5,-0.5,1,1,276,8
1886059542,7,6,7,2,1,1,2,1963,8,6,3,3.22097395872141,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,2,1,3,3,51,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,61,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,17,4,0,0,0,0,0,0,0,4,1,3,3,51,0,11249,0,0,0,0,0,0,0,0,126,1,-0.19336,2,0,2374,77,0,358511,0,0,68,0,77024,3839,259,0,0,0,0,0,1.8967339914256466e-4,0,0.2148441749346603,0.010708179107475084,7.224325055577095e-4,0,2,1,2,3,3,1,0,1,1,0,1,5,3298,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1885933914,2,1,1,3,2,1,1,1979,1,3,1,0.59210261274455,7,4,1,1,1,1,1,1,1,1,1,2,2,5,1,4,4,1,3,2,9,3,25,10,50,5,4,4,2,5,5,5,3,4,3,4,4,9,45,0,0,1,0,1,0,0,0,4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,3.8333333333333335,22,1,12.333333333333334,1.2857142857142858,1,1,1,0,1,1,5,2.5,1,3,2,9,22,1931,1,1,1,1,4,1,4,1,365,1,-0.20543441558441558,0,0,0,0,0,184994,48,0,0,1024,0,844,17618,0,5.178663904712584e-4,0.0020714655618850335,2.594678746337719e-4,0,0,0.005535314658853801,0,0.004562310128977156,0.09523552115203736,0,1,1,1,3,2,0,0,0,0,0,1,4,197,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,1,0,1,0
1887205716,2,6,4,1,2,3,1,1980,2,3,1,1.82200950582015,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,4,1,3,3,39,3,5,5,5,3,3,3,4,3,3,3,3,3,3,3,3,1,44,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3,2,0,15.666666666666666,4,0,0,0,1,0,0,1,4,1,3,3,39,2,3986,0,0,0,0,0,0,0,0,1,1,NA,198,0,0,128,0,87755,0,0,7132,0,0,2426,0,0,0,0,0,0,0.08127172240897955,0,0,0.02764514842459119,0,0,3,1,2,1,2,1,0,0,1,0,2,NA,78,0,0,0,0,0,0,0.25,0.5,0,0.5,0,-0.5,0,0,0,0
1886240166,1,2,1,5,2,1,2,1951,7,5,1,0.785373211500922,5,1,1,1,7,1,4,4,4,4,4,4,4,5,4,4,2,1,3,3,50,2,5,5,5,3,2,2,4,2,2,5,5,1,1,5,2,2,73,0,0,0,1,0,1,1,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,3.1666666666666665,3,0,19,4,0,0,0,1,0,0,1,2.6666666666666665,1,3,3,50,3,689,8,1,8,1,0,0,0,0,16,1,0.3713066666666667,18,0,2,25,0,9192,128,0,193,0,10,221,143,0,0.011611030478955007,0,0.01392515230635335,0,0.02099651871192341,0,0.0010879025239338555,0.024042645778938207,0.015557006092254135,0,2,1,2,2,1,1,0,1,1,0,1,10,246,3,1,0,0,0.012195121951219513,0,0.75,1,0.5,1,0.5,-0.5,1,1,5,2
